,System 1,System 2,System 3,System 4,System 5,System 6,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,M1 STA,DM1 STA,M2 STA,DM2 STA,M3 STA,DM3 STA,M4 STA,DM4 STA,M5 STA,DM5 STA,M6 STA,DM6 STA,LQR Value function,LQR Integral value function,Control 1,Control 2,Control 3,Control 4,Control 5,Control 6
31,4.86,5.01,4.81,4.9,4.76,4.87,5.194470987844799,5.194470987844799,5.194470987844799,5.194470987844799,5.194470987844799,5.194470987844799,0.34207189525961185,0.2839072579581106,0.18439006348648757,-0.10934301910846458,0.3995044444028442,0.5866566033371879,0.30256921314251384,0.28837329390094885,0.4189171964666461,0.6887491709471334,0.32494500501104934,0.1859994572875579,2966.0511766751492,96250.98326340834,-36.30237026214338,-17.355260217222902,-44.33947271766625,-32.34615416286386,-50.36446701140637,-34.320338955970456
32,4.88,5.01,4.82,4.92,4.77,4.88,5.20072342970243,5.20072342970243,5.20072342970243,5.20072342970243,5.20072342970243,5.20072342970243,0.33580222747718647,0.2336233507001525,0.18788719018213418,-0.05923367608935612,0.39674887545642545,0.5360699467338507,0.2962821853738143,0.2380849206070479,0.4319051604946916,0.7380604217761862,0.32258163552614016,0.13581345783027032,2981.536039371502,99232.51930277984,-34.4230433634513,-18.48313769001848,-43.45735990911663,-30.466782480499536,-50.4840915830962,-33.442243781525335
33,4.88,4.99,4.85,5.01,4.76,4.9,5.206973890500845,5.206973890500845,5.206973890500845,5.206973890500845,5.206973890500845,5.206973890500845,0.33216510493303614,0.18338972734945236,0.1973398603059211,-0.009174442413266759,0.38974662590623704,0.48553387678711685,0.2794588212135835,0.18784683568644084,0.4462191448839845,0.7873223613544101,0.31612133080677673,0.08567764437244006,3014.935210924572,102247.4545137044,-34.54452242256379,-21.610814416132897,-40.575056322689775,-21.585967314770322,-52.60352341106309,-31.56420375445234
34,4.88,4.99,4.86,4.99,4.76,4.89,5.21322230855052,5.21322230855052,5.21322230855052,5.21322230855052,5.21322230855052,5.21322230855052,0.33561771716529787,0.2332063376221029,0.20670358979159928,0.04083473202914651,0.38274541629354597,0.43504834291032973,0.26682928740892614,0.1376589888507544,0.4586672437751316,0.8365350389930558,0.3217180238821189,0.13559196672806761,2988.316212189331,105235.77072589373,-35.669062003810446,-22.73728495601426,-39.693555052162544,-23.708200962815933,-53.72200699063585,-33.68997309736508
35,4.9,4.97,4.87,5.03,4.78,4.9,5.219468622182091,5.219468622182091,5.219468622182091,5.219468622182091,5.219468622182091,5.219468622182091,0.3299894174555202,0.18297313128448078,0.21931305833573067,0.09079389729711737,0.37576799744127426,0.38461329456741944,0.2512507768348368,0.08752132986190363,0.45826038148417364,0.7856985039540627,0.31990655405465107,0.08545637476133953,3011.2002075562054,108246.97093344993,-33.78963053846061,-25.863543414693982,-38.81234953653386,-19.82922772336805,-51.836525579613784,-32.81177041386247
36,4.89,4.96,4.82,4.89,4.92,4.91,5.225712769746964,5.225712769746964,5.225712769746964,5.225712769746964,5.225712769746964,5.225712769746964,0.3360283297871453,0.2327901581531963,0.23292603959523492,0.14070310339982026,0.3896210971111728,0.434228681272852,0.26931214668923953,0.13743380853204173,0.4422246997649831,0.7349128054501086,0.31655564520094265,0.03537091838657819,2963.0850799109758,111210.05601336091,-35.91399708483644,-27.98883429859331,-44.93569388527491,-34.957800680789326,-37.94833796218916,-31.933853809776828
37,4.9,5.04,4.86,4.98,4.75,4.91,5.231954689617923,5.231954689617923,5.231954689617923,5.231954689617923,5.231954689617923,5.231954689617923,0.33419069855277156,0.18255736799504313,0.22195531606395158,0.09056240029642044,0.38559886050916264,0.3837944525915792,0.26251231048759643,0.08729637472350969,0.4610910330171091,0.7841778926446585,0.3210014901442227,0.08533554746819161,2982.3501544757914,114192.4061678367,-35.034380249776135,-20.108391276533354,-41.05330727436338,-26.077140499063614,-56.07094613314783,-33.05922768580823
38,4.91,4.96,4.88,5.01,4.8,4.95,5.23819432018974,5.23819432018974,5.23819432018974,5.23819432018974,5.23819432018974,5.23819432018974,0.33103590438441316,0.1323748106270481,0.23686784327333482,0.14047183789612402,0.3791186161221246,0.3334106581389876,0.2520076926455547,0.03720907834878617,0.45939272503111833,0.7333937147520139,0.3106661943443709,0.03525021192072342,2996.860054841755,117189.26622267846,-34.1550381424739,-29.234982269775777,-39.17169729692443,-23.19825374620171,-51.18457143757076,-29.180110652476014
39,4.92,4.99,4.89,5.03,4.8,4.92,5.244431599879779,5.244431599879779,5.244431599879779,5.244431599879779,5.244431599879779,5.244431599879779,0.3271526042589274,0.08224243581642103,0.24598739323639038,0.19033136605822792,0.37264634263602475,0.28307724748084867,0.24049704343112954,-0.012828130729562619,0.45892832875723844,0.6826603210372618,0.3177475941710298,0.08521496170880269,3002.341470151496,120191.60769282996,-33.27596409941206,-27.35808827192347,-38.29060734453679,-21.31988404522355,-51.29972055346919,-33.30577143348603
40,4.92,4.99,4.89,5.01,4.8,4.92,5.2506664671286085,5.2506664671286085,5.2506664671286085,5.2506664671286085,5.2506664671286085,5.2506664671286085,0.3312045466935188,0.1321601933806046,0.2549141531826403,0.24014103469216969,0.3685373117100253,0.23279417023336785,0.24090924223174914,0.03718469740116695,0.45984231664168695,0.6319776607162245,0.3251016694007276,0.13512974674709388,2974.6522843187104,123166.25997714867,-34.4001625275998,-28.481202826338514,-38.41003075448939,-24.44553568986117,-51.41513709969882,-34.429940054339696
