,System 1,System 2,System 3,System 4,System 5,System 6,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,M1 STA,DM1 STA,M2 STA,DM2 STA,M3 STA,DM3 STA,M4 STA,DM4 STA,M5 STA,DM5 STA,M6 STA,DM6 STA,LQR Value function,LQR Integral value function,Control 1,Control 2,Control 3,Control 4,Control 5,Control 6
20,4.96,4.73,4.82,4.82,4.77,4.88,5.125581039058627,5.125581039058627,5.125581039058627,5.125581039058627,5.125581039058627,5.125581039058627,0.18387772710773714,0.24345382802608312,0.40101845102019296,0.7404649028642429,0.3107473196257273,0.4413630051626434,0.31349473406622813,0.44265602532419435,0.36292547870344544,0.5405652022646426,0.24742881111783366,0.24434854618325474,3004.659771973103,63774.41078690215,-19.003502830429667,-46.99308536127476,-34.991558321575106,-35.00452422509121,-40.987569103498416,-27.014474259355932
21,4.98,4.75,4.82,4.77,4.79,4.86,5.1318511959027555,5.1318511959027555,5.1318511959027555,5.1318511959027555,5.1318511959027555,5.1318511959027555,0.1753908128724226,0.19321037419805703,0.3997153302218094,0.6897244379613786,0.3168436803729819,0.49092164215748074,0.33080186122735095,0.49221336929887016,0.3592580147740128,0.4900246370623779,0.259001465511105,0.2941041976370715,2986.6035297068124,66761.01431660897,-17.12635352442973,-45.11095222143039,-36.11568546987047,-41.12988812190152,-39.1074404801402,-30.141076877823533
22,4.99,4.76,4.83,4.79,4.81,4.87,5.138120051428811,5.138120051428811,5.138120051428811,5.138120051428811,5.138120051428811,5.138120051428811,0.167239209032422,0.14301716382385898,0.3973956599621921,0.6390347135234172,0.31583203096941886,0.4404307205153233,0.34328910875808333,0.5417211559295713,0.35321143173493336,0.43953461242531555,0.26741298324975266,0.3438100934394344,3006.019186089681,69767.03350269864,-16.249827818803492,-44.22944766579348,-35.23617443138493,-40.252875312413295,-37.227688493589376,-30.26630057297717
23,4.91,4.78,4.82,4.88,4.8,4.9,5.144387543765721,5.144387543765721,5.144387543765721,5.144387543765721,5.144387543765721,5.144387543765721,0.18404993889534454,0.1928741466600351,0.39248772989938213,0.5883956788098937,0.32547026704536125,0.48999028979480796,0.3315093777776137,0.49117943477364173,0.3516174332947832,0.38909507781289027,0.26147918976906853,0.293466283345995,3005.8291018049845,72772.86260450362,-25.37867968896346,-42.348065111137245,-37.360294353832664,-31.370718980096097,-38.34905627704202,-27.387628473158383
24,4.89,4.8,4.82,4.9,4.8,4.93,5.150653611055866,5.150653611055866,5.150653611055866,5.150653611055866,5.150653611055866,5.150653611055866,0.20240105146365542,0.24268127251337507,0.38570716457706195,0.5378072831310838,0.3343644263386599,0.5395002995050132,0.31902857367921894,0.4406882553388681,0.35329403744295385,0.3387059827350774,0.2520291690769607,0.24317281706264904,3014.232826598791,75787.09543110241,-28.505389415084878,-40.46704780474058,-38.483524829007756,-29.490676520401546,-38.470537365361,-24.509318661201437
25,4.9,4.8,4.97,4.76,4.86,4.76,5.15691819145569,5.15691819145569,5.15691819145569,5.15691819145569,5.15691819145569,5.15691819145569,0.21863480658986895,0.2924385912408617,0.38051914207649384,0.4872694758479527,0.3163858278197703,0.4889607992055082,0.3398616545608039,0.4902475670835292,0.3420816442573991,0.28836727675234236,0.2770474424771767,0.2929296442455864,2968.7302283119147,78755.82565941433,-28.630701139863902,-40.58688893868099,-23.599599842782972,-44.61775185138771,-32.59087535243865,-42.639124428869124
26,4.8,4.83,4.96,4.78,4.95,4.73,5.1631812231363154,5.1631812231363154,5.1631812231363154,5.1631812231363154,5.1631812231363154,5.1631812231363154,0.24415211396805123,0.34214615264962084,0.3719569502940283,0.4367822063721048,0.30077151479863845,0.4384718384063027,0.3569122807035876,0.5397573195164457,0.32308161250689116,0.23807890947559002,0.3034079518598342,0.34263671460134076,2956.6843517355524,81712.51001114989,-39.758108378685634,-37.70633210682614,-24.720025822529724,-43.740176224094014,-23.710813377210698,-46.76477714341633
27,5.01,4.8,4.86,4.84,4.82,4.89,5.169442644284147,5.169442644284147,5.169442644284147,5.169442644284147,5.169442644284147,5.169442644284147,0.2298664886082665,0.29180400649697125,0.3729442440462322,0.3863454241657327,0.31044259565124616,0.4880333665678964,0.35200856174246115,0.4892175621969292,0.3348809684327107,0.2878408305661144,0.2972424716117309,0.29229407788673945,3007.3593354575846,84719.86934660748,-18.874346721659094,-40.827620105451174,-35.84580760318593,-37.858182142363084,-37.83935444890617,-30.882260281643724
28,4.93,4.79,4.86,4.87,4.82,4.97,5.175702393101487,5.175702393101487,5.175702393101487,5.175702393101487,5.175702393101487,5.175702393101487,0.24010510960021822,0.34151220249047426,0.38321187264977874,0.435959078741567,0.31936395438412796,0.5375453332013286,0.34363740791334796,0.43872834463473226,0.34608227428452315,0.3375529897355483,0.28171481533541504,0.24200178380885273,2996.070938777853,87715.94028538532,-28.00093206970109,-42.95150782872413,-36.9684256964202,-34.97727740747421,-38.96397999506626,-23.002080504482766
29,4.88,4.83,4.85,4.91,4.82,4.93,5.18196040780714,5.18196040780714,5.18196040780714,5.18196040780714,5.18196040780714,5.18196040780714,0.2582025617572961,0.3911706902879838,0.37658140125762035,0.38552311966282543,0.33115407912867084,0.5870077878681272,0.3316175175919903,0.38828961629009756,0.3566722298721042,0.38721543674581277,0.27350343879299377,0.1917597820250439,2971.9535582121416,90687.89384359747,-34.12609568011523,-39.07071375180785,-39.09062379127318,-31.096455561436105,-40.08793359250837,-27.125230898988267
30,4.92,4.84,5.0,4.77,4.83,4.88,5.188216626637029,5.188216626637029,5.188216626637029,5.188216626637029,5.188216626637029,5.188216626637029,0.26786028407972473,0.4407795195976958,0.3699549439959565,0.3351375965431626,0.31400876106366227,0.5364207800802591,0.3528254321728942,0.43790132667380743,0.36254564083680296,0.43682822130906696,0.28632641846049506,0.24156802224301888,2965.351892736687,93653.24573633415,-31.248332216102366,-38.19099562327011,-24.205386052438616,-46.22321995961957,-40.210959618891486,-33.25171653599522
31,4.88,4.87,4.98,4.81,4.94,4.72,5.194470987844799,5.194470987844799,5.194470987844799,5.194470987844799,5.194470987844799,5.194470987844799,0.2849539263201927,0.4903387400780981,0.36014018425342326,0.28480245894661943,0.3001291956149584,0.48588435930017887,0.3675251386596592,0.4874634253471336,0.34682655166150667,0.3863913930877579,0.3144811531412837,0.29132645422077585,2938.569337694876,96591.81507402903,-36.371885028462295,-35.31109704676147,-26.324718800833057,-43.34480209030979,-29.32804178526066,-50.38026627841097
32,4.84,4.88,5.0,4.82,4.99,4.73,5.20072342970243,5.20072342970243,5.20072342970243,5.20072342970243,5.20072342970243,5.20072342970243,0.30608811627675425,0.53984840133802,0.3507158767367614,0.2345176564876728,0.2857707020448596,0.4353984749408787,0.3789252766989694,0.5369759619217865,0.3282083450726572,0.3360050016946701,0.34079643280657373,0.3410351277665551,2950.0657008060734,99541.8807748351,-41.49474889723884,-34.43201111422556,-24.443366554287696,-43.46644507720621,-24.44693738685133,-50.503876050605236
33,4.85,4.88,5.02,4.82,4.98,4.74,5.206973890500845,5.206973890500845,5.206973890500845,5.206973890500845,5.206973890500845,5.206973890500845,0.3247152374095885,0.589308552936682,0.34346527655710296,0.18428313883118513,0.2709797400349709,0.3849630764659378,0.38929895505620316,0.5864389859598648,0.31214976934578054,0.28566899669297546,0.36517886750609746,0.3906940926387885,2948.3171309738373,102490.19790580893,-41.61566843252409,-34.55348120558727,-22.562322405127418,-44.5876433590809,-25.567639745452354,-50.62678920810883
34,4.88,4.89,5.0,4.82,4.97,4.76,5.21322230855052,5.21322230855052,5.21322230855052,5.21322230855052,5.21322230855052,5.21322230855052,0.33581763481634697,0.6387192443837454,0.33642797558950543,0.13409885569235397,0.26013872555223966,0.33457811338947185,0.3985322466711309,0.6358525469739049,0.2989418856389955,0.2353833276962825,0.3865238985838961,0.4403033985461497,2944.2007311356415,105434.39863694458,-39.73538778893837,-33.67500076034857,-24.682579448139787,-45.708141319048345,-26.688642528012362,-49.74875013600299
35,4.88,4.88,4.92,4.84,5.0,4.82,5.219468622182091,5.219468622182091,5.219468622182091,5.219468622182091,5.219468622182091,5.219468622182091,0.34549441367411604,0.6880805251393617,0.3407410596683089,0.18396475683666164,0.27512342791788397,0.38424353527608235,0.3962079747994216,0.5852166944269309,0.28408217539608455,0.18514794436858623,0.3973669015443875,0.4898630951476035,2930.2279456695614,108364.62658261415,-40.85515100838947,-35.800074059769045,-33.807392019686546,-43.82467227404066,-23.80893928976871,-44.86900333511951
36,4.86,4.98,4.85,4.85,4.95,4.83,5.225712769746964,5.225712769746964,5.225712769746964,5.225712769746964,5.225712769746964,5.225712769746964,0.3605612004604772,0.7373924446142224,0.3237439708343163,0.13378079207982496,0.2977202335455212,0.43385929174080623,0.3930742458706703,0.534631477732504,0.2801605053176536,0.13496279642421766,0.39942790444626014,0.43937323205245593,2913.47689324612,111278.10347586026,-43.97470247706472,-25.918920165970068,-41.931239961997434,-42.94174426775214,-28.931522674680373,-43.987031497655686
37,4.85,4.94,4.86,4.85,5.02,4.83,5.231954689617923,5.231954689617923,5.231954689617923,5.231954689617923,5.231954689617923,5.231954689617923,0.37635047169147906,0.7866550521696082,0.3140603054747951,0.08364701128774514,0.31810870672183045,0.48342543244906544,0.3917005280088768,0.4840968462547715,0.26556022687822256,0.08482783362779343,0.4064382371476808,0.48893385882040347,2913.921276029257,114192.02475188952,-46.093286697027004,-30.041545872761144,-42.05236800865017,-43.059350628164204,-22.051387157070963,-45.10835419554227
38,4.88,5.04,4.82,4.86,4.97,4.85,5.23819432018974,5.23819432018974,5.23819432018974,5.23819432018974,5.23819432018974,5.23819432018974,0.3757559858844907,0.7358683971174386,0.29415925947701627,0.0335633642764574,0.3416066385696797,0.5329420070166164,0.3891768232524541,0.43361274940851674,0.26922235011223034,0.13474300579416565,0.40281693482058384,0.43844492496158305,2930.9397986162057,117122.96455050573,-43.20738704722452,-20.160946114111283,-47.17401975259765,-42.17698480019791,-28.177285825667546,-43.2256899210108
39,4.84,4.91,5.0,4.86,5.05,4.82,5.244431599879779,5.244431599879779,5.244431599879779,5.244431599879779,5.244431599879779,5.244431599879779,0.39289923917869857,0.7851325287203211,0.30624151562271223,0.08352980091218094,0.32789070533694065,0.48240906500959985,0.38899063901844394,0.38317913665910824,0.25389181926900645,0.08460826278837148,0.415619723194145,0.48800648003662145,2940.797446577758,120063.76199708348,-48.326272244323626,-34.28912323901047,-29.28667994838907,-42.29514000307642,-20.29643843507941,-47.34730762218102
40,4.9,5.03,4.84,4.89,4.97,4.86,5.2506664671286085,5.2506664671286085,5.2506664671286085,5.2506664671286085,5.2506664671286085,5.2506664671286085,0.3880272970497251,0.7343473961916007,0.2892186441714306,0.03344627111126876,0.3496493715727603,0.5319266559445902,0.3823355677522049,0.33279595752244917,0.2643017864192664,0.13452365452558313,0.41060620847841156,0.43751847355658485,2930.6281796614185,122994.3901767449,-42.43916158178873,-22.407548318578662,-46.410864747323664,-39.41280980154816,-29.42261268274345,-43.46367630992143
41,4.88,4.91,5.01,4.87,5.05,4.83,5.2568988604006055,5.2568988604006055,5.2568988604006055,5.2568988604006055,5.2568988604006055,5.2568988604006055,0.3886532593803956,0.6836130487954091,0.30367391177843,0.0834128248401575,0.3353861564102032,0.48139472928864563,0.38933432061702206,0.3824631615649267,0.25100737653294125,0.08438913087105755,0.42222934737412554,0.48708095508302823,2940.3512390038754,125934.74141574878,-44.55431225637104,-35.53498791082213,-29.523296303607776,-42.53474820267217,-21.54127872778776,-47.58481453724947
42,4.92,5.05,4.84,4.89,4.98,4.88,5.263128718184565,5.263128718184565,5.263128718184565,5.263128718184565,5.263128718184565,5.263128718184565,0.3822988481426144,0.6329294357466136,0.2861499290721013,0.03332941201531733,0.3576375401246411,0.530913334559357,0.3851315442833935,0.3320806984033618,0.2623537171161611,0.1343047417401865,0.4148136001595433,0.4365938741279452,2932.6180824406338,128867.35949818941,-40.66821840578739,-21.652413205918602,-47.64724014509535,-40.6521740518525,-29.666704158242762,-42.7004414912157
43,4.91,5.07,4.9,4.95,4.86,4.9,5.269355978994305,5.269355978994305,5.269355978994305,5.269355978994305,5.269355978994305,5.269355978994305,0.379157701436176,0.5822965063108669,0.26852058548194974,-0.016703917396697986,0.369084140234953,0.5803824212247977,0.3726791712750553,0.28174861770495846,0.2864389352140804,0.18417043699844632,0.4059722495357904,0.3861572802538173,2932.9631055622617,131800.32260375167,-41.78362274285893,-19.77308027028146,-42.764678984603535,-34.76884558292084,-42.79261900644374,-40.81706477632228
44,4.93,5.02,4.92,5.03,4.78,4.9,5.275580581369276,5.275580581369276,5.275580581369276,5.275580581369276,5.275580581369276,5.275580581369276,0.37360707237569213,0.531714209804556,0.26125977738961037,-0.06668721347930129,0.36754659144917784,0.5298020388035728,0.35373344477507535,0.2314668690872535,0.31543340483116455,0.2339862665614479,0.39896792631280603,0.3357711229735635,2925.37856053334,134725.701164285,-39.89851906868963,-24.895732739684394,-40.879594504135376,-26.88525602883781,-51.91676813938071,-40.93442779582973
45,4.93,5.1,4.91,4.96,4.82,4.92,5.281802463875166,5.281802463875166,5.281802463875166,5.281802463875166,5.281802463875166,5.281802463875166,0.36969077723358257,0.4811824955947514,0.24341874127229493,-0.11662052626582199,0.37639128812311257,0.5792722367647692,0.3449728348321772,0.18123540221816625,0.3404127597628884,0.2837522802948864,0.39035966201808553,0.28543535185058994,2938.9655007708643,137664.66666505588,-40.014150445003764,-17.015365109772123,-42.99825612265927,-34.00564776894875,-49.03714636905134,-39.05152412747805
46,4.93,5.06,4.86,4.91,5.0,4.92,5.288021565104504,5.288021565104504,5.288021565104504,5.288021565104504,5.288021565104504,5.288021565104504,0.3676514637603686,0.43070131309915666,0.23456399576471887,-0.16650390573955617,0.3954409972555266,0.6286929645280045,0.35734780186518367,0.2310541668159481,0.3291763960732498,0.23346852801459156,0.3838560949526229,0.23514991649873934,2941.278155466524,140605.9448205224,-40.13001033653252,-21.138219309141828,-49.11714324763321,-40.12852625256197,-31.150487042121565,-39.16934689526723
47,4.95,4.98,4.95,5.07,4.86,5.0,5.294237823677275,5.294237823677275,5.294237823677275,5.294237823677275,5.294237823677275,5.294237823677275,0.36240991565246644,0.38027061178605753,0.24960032435068608,-0.11633740183381662,0.3877556149502826,0.5780642715634764,0.33741045162045885,0.18082311264913214,0.35062981331206555,0.28323505948657696,0.36786195145808526,0.1849147665822406,2977.2933170971737,143583.23813761957,-38.24559221126034,-30.265050279294975,-40.22899013886439,-24.242610910888022,-46.27480690150117,-31.285390026077142
48,4.95,5.07,4.95,5.05,4.81,4.93,5.300451178241514,5.300451178241514,5.300451178241514,5.300451178241514,5.300451178241514,5.300451178241514,0.3592888511208458,0.32989034117427146,0.2398845236221801,-0.1662210644319828,0.38155988814974623,0.5274862072919129,0.32118795762101837,0.130642289536483,0.37554715117329895,0.33295182442709037,0.37239630389630995,0.23472985181565836,2953.7990302635,146537.03716788307,-38.361889197786525,-21.384077571971368,-40.343303727462974,-26.36140776516738,-52.396087762060205,-39.40815669007855
49,4.94,5.06,4.9,4.93,4.96,4.94,5.306661567473921,5.306661567473921,5.306661567473921,5.306661567473921,5.306661567473921,5.306661567473921,0.3673803370765114,0.3795604508330972,0.24292179661891966,-0.11605484336755083,0.3959592960338558,0.576958721084621,0.33630489434837163,0.18051164724694652,0.36830366663679176,0.2826188726026633,0.3698275235599731,0.1844951219638427,2919.131474179675,149456.16864206275,-40.48140583848379,-23.50856902497993,-46.46183872516529,-39.485671759588946,-37.508813492436005,-38.525366552583215
50,4.96,5.02,4.95,5.07,4.83,4.95,5.3128689300804615,5.3128689300804615,5.3128689300804615,5.3128689300804615,5.3128689300804615,5.3128689300804615,0.3635807631608116,0.3291808903822641,0.25492763958735215,-0.06593878852418328,0.39041846943035985,0.5263817623635363,0.31943332775796857,0.13033113559969955,0.391070046184873,0.3323362537300606,0.3662975561953173,0.1343106268418789,2930.4339368435553,152386.6025789063,-38.59661071492601,-28.633004521041762,-41.574314339841294,-25.599873305448682,-51.631500729412316,-37.642777411195
51,4.95,5.13,4.94,4.94,4.94,4.96,5.319073204796973,5.319073204796973,5.319073204796973,5.319073204796973,5.319073204796973,5.319073204796973,0.3709556518338482,0.37885170949188185,0.23861605270538422,-0.1158728497356591,0.38890101944848005,0.4758553806011728,0.33506997198718186,0.18020080446409986,0.38743053306440506,0.2820039174763305,0.3621745938309099,0.084176316215037,2949.816164353252,155336.41874325956,-40.71552286530241,-17.750118338531905,-42.688487911717,-39.72377875846703,-40.74462079960888,-36.76038263423204
